开始时间：2020年08月06日 14:10:15 
传感器1	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	传感器2	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	相对姿态角度	角度X	角度Y	
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.10	0.98	-3.30	-3.30	0.43	5.06	5.86	97.70	相对角度姿态	5.06	5.86		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.11	0.95	2.99	2.99	1.59	5.10	5.84	97.62	相对角度姿态	5.10	5.84		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.10	0.96	0.18	0.18	-0.79	5.24	5.83	97.54	相对角度姿态	5.24	5.83		
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.10	0.99	0.43	0.43	0.24	5.38	5.75	97.40	相对角度姿态	5.38	5.75		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.09	0.94	0.61	0.61	-0.79	5.23	5.84	97.19	相对角度姿态	5.23	5.84		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.11	0.96	0.12	0.12	-1.40	5.42	5.64	97.00	相对角度姿态	5.42	5.64		
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.11	0.96	0.31	0.31	0.73	5.55	5.55	96.82	相对角度姿态	5.55	5.55		
Mac:DA:3E:20:B6:30:BA传感器0	-0.06	0.11	0.95	3.66	3.66	0.67	5.77	5.49	96.67	相对角度姿态	5.77	5.49		
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.11	0.95	0.24	0.24	-0.73	5.99	5.52	96.51	相对角度姿态	5.99	5.52		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.12	0.96	4.70	4.70	0.31	6.35	5.55	96.41	相对角度姿态	6.35	5.55		
Mac:DA:3E:20:B6:30:BA传感器0	-0.06	0.12	0.94	4.27	4.27	0.61	6.66	5.39	96.25	相对角度姿态	6.66	5.39		
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.13	0.95	4.27	4.27	2.44	7.12	5.29	96.24	相对角度姿态	7.12	5.29		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.13	0.96	3.36	3.36	-0.12	7.53	5.26	96.26	相对角度姿态	7.53	5.26		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.14	0.95	0.00	0.00	-1.22	7.76	5.31	96.19	相对角度姿态	7.76	5.31		
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.16	0.97	2.81	2.81	0.67	8.10	5.23	96.07	相对角度姿态	8.10	5.23		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.13	0.95	8.54	8.54	0.37	8.41	5.33	95.95	相对角度姿态	8.41	5.33		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.16	1.06	20.69	20.69	-6.16	9.75	5.54	95.75	相对角度姿态	9.75	5.54		
Mac:DA:3E:20:B6:30:BA传感器0	-0.18	0.27	1.32	27.40	27.40	1.22	12.61	5.62	96.34	相对角度姿态	12.61	5.62		
Mac:DA:3E:20:B6:30:BA传感器0	-0.14	0.49	1.44	-22.83	-22.83	0.31	13.47	5.15	96.76	相对角度姿态	13.47	5.15		
Mac:DA:3E:20:B6:30:BA传感器0	-0.21	0.51	1.12	-55.30	-55.30	10.86	9.26	6.98	96.94	相对角度姿态	9.26	6.98		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.51	1.01	-67.75	-67.75	10.74	4.13	7.93	98.19	相对角度姿态	4.13	7.93		
Mac:DA:3E:20:B6:30:BA传感器0	0.00	-0.20	0.19	-89.05	-89.05	-56.40	-4.94	13.35	94.98	相对角度姿态	-4.94	13.35		
Mac:DA:3E:20:B6:30:BA传感器0	0.11	-0.57	0.33	-36.19	-36.19	40.77	-14.11	12.09	94.26	相对角度姿态	-14.11	12.09		
Mac:DA:3E:20:B6:30:BA传感器0	0.04	-0.32	0.95	-2.01	-2.01	-6.65	-14.05	10.02	95.36	相对角度姿态	-14.05	10.02		
Mac:DA:3E:20:B6:30:BA传感器0	-0.21	-0.11	1.10	9.46	9.46	8.30	-12.73	9.38	97.21	相对角度姿态	-12.73	9.38		
Mac:DA:3E:20:B6:30:BA传感器0	-0.25	-0.11	1.02	-2.56	-2.56	7.87	-12.10	10.24	97.46	相对角度姿态	-12.10	10.24		
Mac:DA:3E:20:B6:30:BA传感器0	-0.20	-0.15	0.97	-1.46	-1.46	3.48	-11.82	10.43	97.37	相对角度姿态	-11.82	10.43		
Mac:DA:3E:20:B6:30:BA传感器0	-0.22	-0.14	0.99	5.80	5.80	1.59	-11.23	10.59	97.70	相对角度姿态	-11.23	10.59		
Mac:DA:3E:20:B6:30:BA传感器0	-0.40	-0.14	0.99	8.73	8.73	-6.96	-10.71	10.93	98.14	相对角度姿态	-10.71	10.93		
Mac:DA:3E:20:B6:30:BA传感器0	-0.44	-0.08	0.98	2.99	2.99	-7.26	-10.37	11.25	97.36	相对角度姿态	-10.37	11.25		
Mac:DA:3E:20:B6:30:BA传感器0	-0.45	-0.01	0.98	3.78	3.78	11.90	-9.66	10.04	99.11	相对角度姿态	-9.66	10.04		
Mac:DA:3E:20:B6:30:BA传感器0	-0.59	0.09	0.77	-9.40	-9.40	-61.22	-9.73	10.86	96.47	相对角度姿态	-9.73	10.86		
Mac:DA:3E:20:B6:30:BA传感器0	-0.03	0.13	0.82	-4.58	-4.58	-178.65	-12.00	9.16	84.25	相对角度姿态	-12.00	9.16		
Mac:DA:3E:20:B6:30:BA传感器0	0.62	-0.23	1.32	11.90	11.90	-33.87	-10.60	5.28	72.05	相对角度姿态	-10.60	5.28		
Mac:DA:3E:20:B6:30:BA传感器0	0.18	-0.11	1.27	-11.84	-11.84	-26.18	-9.74	3.20	71.22	相对角度姿态	-9.74	3.20		
